phone,email,shortcode,user_id,name,platform
false,false,mKGBvzjLb6ao,wuoDgMHt6Ijq,false,
false,true,3NnFxw835Sqa,yaSdhzaSLQTr,true,name
true,true,owG7TUqbjaKZ,P0Rr0OQ6j51s,true,instagram
false,false,WGghcz6l0SYg,FthntSgKUtI2,false,
false,false,bOjLtNE1orHF,5KGMASXMyXTw,false,
false,false,KoostdlafKca,QQxYUoi4Ielw,false,
false,false,OmxaVUpabuCE,hsdlx2QMyAiI,false,
false,false,qx0ngme8a4kV,Z05jZt77l3tr,false,
false,false,SRlXfGAsqmGB,KCL5061msLFc,false,
false,true,SPLLTZ1yxOWq,zLKL3loBHWvS,true,name
false,true,f77HcziIME10,yBD1MZwnWHPu,true,name
false,false,J766iYVMuk9W,JuW4vZ6AYhKg,false,
true,false,2afv7NqWwBt1,5J1zy6kbKlYd,true,name
false,false,I8joEzw1ATwk,Y5Z33mU0DrLr,false,
true,true,c3RuqxKCMVLJ,mrnvQMQgs0br,true,name
false,true,MUlanTQL2Dhz,E16NBg6jiPDD,true,name
false,false,lMXc3YGZwIIq,vU62o9Niy5lQ,false,
false,false,xNmgug4c8B1b,ZZ84BCRBjD55,false,
false,false,MigqqI09cIwQ,sDRdhwN6C2Sq,false,
false,false,FdJ32NCFFBkv,SO2M4zIopd15,false,
true,true,esHCY9bnNqgD,VHaNoadD8jVg,true,name
false,true,Zrw56QN2t9Yu,XTOLK6gHHMSJ,true,name
false,true,VA0Dxect1VDz,ZFrLR0bwtkr6,true,name
false,false,zdlYVk0BXjhh,a6oVQDmgo8IZ,false,
false,false,pct7uj2moKvg,Q0B7n08sALA1,false,
false,false,nQ4yyIOvOHFf,ad0c1UKJR324,false,
false,true,p7ae2plGpOfD,8rnfml1gH0xY,false,name
false,true,lvW4pkEG74wm,kGRBUDbX3d9S,true,name
false,true,DNbw2EZ4fOkw,iAzOqToJDjV6,true,instagram
false,true,LtxlOIbxpbQ0,KznMaclwK0DF,true,youtube
false,false,DPYo5P6WPPiy,ro6dd0l0UOHm,false,
true,true,KixUR5NkFyWA,tcN65KEFzzSW,true,name
false,false,kxU0Ci4fOHIg,xzo47Zb8Oqnr,false,
false,false,xSkWUfezkGbe,QsD0IVcxQ7in,true,name
false,false,FWqciolKlGkY,GYrNAgioqcAt,false,
true,true,Egrx0K2vovEr,tlYQDXfDMuwF,true,name
false,true,MnT2CdQZ5xuM,86K6SFqIFf2U,true,name
false,false,VYV8rMud4GNk,jqEuStlC63vn,false,
false,false,dECFco5yGQTR,BywsZDBQE7ke,false,
false,false,efwHAASJCsp9,LScOizWTIFJD,false,
false,false,fIwTjT1gNwuc,uWTpxWfLp9LH,false,
false,true,vI432hFYSyAu,niAjnBYIZOxS,true,name
false,false,weXnfQMys1ek,0y4gmT0E2OAP,false,
false,false,uQXx1zINcjE5,Lk9YRpyNvAsj,false,
false,true,fJ9XfAHzKLN3,6l0KLvohy5FY,true,name
false,false,JZYivYgtWX8e,QaImjcJOYmRH,false,
false,false,VrtJS9gQ4Wdj,qrCaj3LxMAEz,false,
false,false,JzFlNo8OIkK6,TLav0OdEdlQm,false,
false,true,H4K9umZkIrH3,0xWQktkoTy3u,true,name
false,true,dfvYwxkCeQkD,lXvY6061PGiw,true,name
false,false,mDYRRfgeSoAz,mJPD6g43fLmL,true,name
false,false,bCVjk03Nc0g3,ltarZ3AMUKsT,false,
false,false,sDSXOlAFDN81,bN4sdEFAtKfX,false,
true,true,Io9UA7lUZ8Tw,fdjCwYDzZ571,true,name
false,false,ROlJu2pjakes,hgv0TB1PqB2S,false,
false,true,rdQ07WYQ6CrZ,zxpM1Be6ln7Z,true,name
false,false,bTa4j3stDEkr,EnQAWS8ODQ1h,false,
false,false,iluESys41lMR,EaalTe4P2w0m,false,
false,true,XNS31CHrXIdQ,TZceJTF18T5Z,true,name
false,true,GMt6IareYcVe,3gZxcYofxHXD,false,name
false,false,DcMqYKkUgHUX,W0hN0nVULPKH,false,
false,false,BaZwEW5Tg9eQ,GN7ElU7Toftg,false,
false,false,La1mlFF5qX6o,wHcHI8wGfCz3,false,
false,false,TRuMiF8NGYCz,RzSsaryw4aca,false,
false,false,MrGAYJJX1UAe,yBidwXoebPgp,false,
false,false,zMZ2GsIj3TdG,J862hrw6YvtV,false,
false,true,BQ5XIlm8jztD,cWu0tmIjUA5U,false,
true,true,imaOz0ms5ngj,8uHgIWCdD4dW,true,name
false,false,NMFVEfNEn97H,WDs6eoBycM8p,false,
false,false,KNuJwHo2rCuU,jQ8q0JNLNeJL,false,
false,false,FHNtpOkECXHQ,sPEWTVgQNeqS,false,
false,false,NPn8obBJIdS3,49G7u9LtF9ah,false,
false,false,ZmuZo1kfJCe1,ZOT6HU3vI8E5,false,
false,false,FsjUkjnpISsC,AZaR1xQoBug9,false,
false,false,PMQRC6M8ywwf,PZXzn6c0vxTY,false,
false,false,xNPXPqgT213g,2686IrGLOC0Q,false,
false,true,OYkme2OHP6sL,EkwxmekIGtUJ,true,name
false,true,QOZMBFwq1iFA,TAifXyszRpO5,false,name
false,false,rmaJZsvgVW2o,T8P3kqeFJDQf,false,
false,true,B4ELLnVgCXYb,ynMmAKTqRSA6,true,name
true,false,X0Z7aZWt8kuR,NfptDKJSK96c,true,instagram
false,false,aQJQsEEYHMhc,9giPZUluZKBF,false,
false,true,5GuZQcjt4638,97nUZxLelsMq,true,instagram
false,true,PZp135DB9J8K,kLg4a3y5fiva,true,name
false,false,ly76IKyFnSov,d3uNxjfLlpON,false,
false,false,wJhdNTW2nS5J,bszFYXSzJKnM,false,
false,false,wubPeRvoL149,d8QoFXYRicOr,false,
false,true,vilK9yg9YSSr,xfSLwZ2Vz8Dq,true,name
false,false,6578De9TSUvJ,60Fr0wQTuyFh,false,
true,false,2zawRLfxwS7g,JQSVUkDcVrEE,true,name
false,false,mqflUijzQwMf,5lUzbnIqycTh,false,
true,false,A8B7Bgl8trF8,rXI2XyS2Tpfl,true,name
false,true,cf7UV0RWuOq2,UA6vCg3qXK4l,true,instagram
false,true,EVnnyNG7mqB8,5zptMEhzLfsY,true,name
false,true,DILdUkzazsC1,CLi7yxApRyoB,true,name
false,true,7p49e44jzuCL,6pFwjvcMcIz3,false,
false,false,ZXsplurlwvL1,a0vb1ykv9NKw,false,
false,true,FxxGuCO89rLl,rMblaYnPF5oC,true,name
false,false,25gWlGZ2xV3V,yuWcoIChzFJ3,true,name
true,false,Qcm4OPOPpLiE,UEPiiYwgiEoZ,true,name
false,false,m3ecaHR7yQDq,wfE5oD2Pmipp,false,
false,false,jvzAW0lKCu4T,ESjKZODzEPv4,false,
false,false,hKGBBrjUmbnp,F0RL0pEbWQqd,false,
false,true,8THIjIhSWuTn,5jbxdrDufVoM,true,name
false,false,zKFCKLVRUShu,4qf2r5CmUlmW,false,
true,true,WasBlmrBKNEh,hy24HvMp6uLK,true,name
false,true,ooiUFzd0L2mR,bLyPgURNbx6w,true,x
false,false,xXnnI6m8z7iE,E23CdV8lyoBN,false,
true,true,FrQMrbAzqAyr,BBqqyGuXSLEa,true,name
false,true,tH7hutLwRuxP,xLxMM6lnx5dj,true,youtube
false,true,hlyzysjoFXSW,wYjdFQppSbEI,true,name
true,true,a4PmmkPMF7qb,SucEgdvHlrKP,true,name
false,false,OrSEfDn6qS5L,Hm4BqJYkcRKl,false,
false,false,ZbksKVDjqFrg,KrHgmfd9CDLd,false,
false,true,YcfK5rFR6aSv,K9qE9I5Ia3rj,true,name
false,false,r5S84ZRMjx8E,ceZCilF5f2Nm,false,
false,true,LjU1OPFGAr1Z,ghB4Ytc4jE50,false,
false,false,FekU4hKugM2M,KXdqdqLkau7R,false,
false,false,cRtwqioGVYZC,NsLBTUELNGaY,false,
false,false,5lu9L7IV8FiC,wum2lxwiF0wl,false,
false,false,KTdbKCWry8tT,nz2uIRqcM1kZ,false,
true,false,SP8UAd1fwcuc,lZmeyyKkVONX,true,name
false,false,r7kS18ioG7Qg,eTlcxykhl5fd,false,
false,true,VhHeXzaQUpr1,N609zJZlxXzZ,true,name
false,false,tg87sPYLX212,Sb5UcofC4g5S,false,
false,true,GXqh4OxoEZ7c,pWNFZjbD7wRY,true,name
false,false,Eyq2VpWFk95U,qOjPr8A1syP7,false,
false,true,T2aiZmAFYcWq,QU879nA026FO,true,name
false,false,CQBXcxIzr8EW,bfRM1D6TOKh7,false,
true,false,6FV4hmhNTfja,aeqtEjo4IHWW,true,name
false,false,JPkEu6MWXmfT,6lni62ebA4Bp,false,
false,false,moQbBsKJiocF,kBOQ317q4kGf,false,
true,true,FpW4FuMWXfZ1,TgEjRz2y36Lz,true,name
false,false,sdzr7lChSpZc,o6k59DqGj9wY,false,
false,true,QBWjVuTZtyeV,c79f8z6teq47,true,name
false,true,OWW2W1usDR9x,oU0WKWCZbllP,true,name
true,false,Pl0ronzr2N8J,RzeZrjCUEvyY,false,
false,false,Ra3p2m5G6vjz,BTD1T5Z9u6lN,false,
false,false,MJeeYoPgexq2,tRT2RbZts6LK,false,
false,true,MUIFFd4Z9yzi,Lo2O6x18PodL,true,name
false,false,253I1hUhnivD,QMXG9EFy4hAn,false,
false,false,J4Kh9FB4toPF,blByvslDhMZT,false,
false,false,uXDrY4Rx7cpT,KSyb6XSbHrMV,false,
false,false,GuncfNlfe0LB,bBJC7mjjDPj9,false,
false,false,COzsv3PSRQri,3Av1UQYIx9hI,false,
false,false,UfAy3boDmof5,PodOu4T7jKeo,false,
false,false,iblTRug237lB,ATJU8COKrPit,false,
true,false,qCukFCzcqEiP,XWvdjlLT62DE,true,name
true,true,H0p2mGsU1QvH,4mvhZ3Db8l4U,true,name
false,true,V93jKuguBuKV,cGzssJfC1lcJ,true,name
false,false,ghNr3ssCa3Gy,5jcpy0CuBxmN,false,
false,false,lwK0UFOvQt25,LULsjUf9YOWQ,false,
false,false,EflHU6MOviNB,eIKSO2rIhn8n,false,
false,true,Hf6rHjEg6svv,pUXpHkfORBJm,true,name
false,false,UP4fF4umsgZx,RLNuu8R16Iyi,false,
true,false,xjoQ6OyoqRuk,1Vob2AFOwz15,true,name
false,true,47fTUZFx5sfi,5QTRm0zWrdIO,true,name
false,false,5LnX2riuTXSw,P1udJPnRDCV8,false,
true,false,1E1TQGbZp0Go,kfLgLlcs0Jgq,true,name
false,true,6M1K8bVeiUBB,1lwGy76aRX8v,false,
true,true,Eb9Yz9NvaqPR,L1tgr9ZiZh2u,true,name
false,false,S4TMKPP9m1C2,qqL9IRhsSr3d,false,
true,true,srYeObIwsvfj,5Fgryzz6bLSy,true,name
true,false,uu1EDiKTD0rg,HrZgHsMLhi6B,true,name
true,true,0FAtjWxmSjCZ,Kacv1bLRJ73w,true,name
false,false,tH0bDiTMR9Hc,VllO28HgxH8x,false,
false,false,6WG38aRunZC3,631DebI46M4f,false,
false,false,GWPn4fZAJUci,Ff4o53Q7qY8L,false,
false,false,4LmHJ7OZbulX,RNtw6I8qFBDz,false,
false,true,mDnuiLYgwhdE,ZCusvDBcmBO1,false,name
false,false,MXMpGNZmEnU8,DJkceOeC327F,false,
false,true,1zxp11kPFTjP,9et0s0KKpvcw,true,instagram
false,true,U5uqE5Sw9XNg,j831VhWFIT3G,false,
false,true,w7Wnqm6AdZwv,nAeq95OlXhk4,true,instagram
false,false,NhILF5U92bxI,mL1Omo1QIo6a,false,
true,true,OFTVejS3SIa3,7WN4mPdWDmWY,true,instagram
false,false,GX6etSza64zS,opUdM9zrpYGP,false,
false,true,q0A3PsoLI5FA,EEbRMVZU2jqc,true,name
false,false,hwUpZlvONFth,cPW5eMDLX1z0,false,
false,false,PPophjRVjPWC,OwybUxCFmaEs,false,
false,true,Rd3liHBECmtw,GWyeUeCkWDme,true,name
false,true,gWmZSKRBjVOM,VI7zDnqj5rwB,false,
false,true,WDPY6PKoBMms,devp2XZz2SLc,false,name
true,true,ce84U3rp8h7U,ANxaIxcgE7Dx,true,name
false,false,9tmz9EeS5pOT,mu2Tw6UHM28g,false,
false,false,AwnYgejyLRXd,HkKSVmU8IzwO,false,
false,false,G8EToVNadLrD,UOZN1n9OCYwY,false,name
false,false,KZOFGOcwFHod,L9hB0KkgiFjL,false,
false,false,4mmT4X7MD8rr,FsILE3ZwGIHx,false,
false,false,BOA1BspNOee9,Z3lAS2C7VswS,false,
false,false,bNaZavb2h2uu,sF446kjL7O07,false,
false,false,ngPcT3e3TRtR,7S2vIAOoRmSs,false,
false,false,rrTogs0FeeYF,JQHnoJ7bD0NE,false,
false,false,o9KNSAY3t4A8,AepFw3yXG08m,false,
false,false,qoYbJ7ujXy4B,0FI8vfE5UqDr,true,name
false,false,jBaKLMCOVc5w,UBCg4Ubq8Chw,false,
false,false,sV0qdsBy4x3c,9Od05P123CQe,false,
false,false,j0G3hnqav48b,PghVEBikmiMz,false,
false,false,Ifsc9b6gga5o,35FRTcvDpzmd,false,
true,true,uE2SaaxZUfZo,V6CX7MO3XKIv,true,name
false,false,Xpg9FAxnOBM1,lyKkkJ0pV4dw,false,
false,false,fWKUDm5mG3HC,1addT684nErL,false,
true,false,YmCTRLAs7BOT,8CKKjtzEgxUD,true,name
false,false,6VstLSSK1ex3,LF8TlC16onac,false,
false,false,HM6uZXazmH6q,eGOC2iDfYloK,false,
false,true,V3JzQvSXwKTU,WX8xXObuxGPU,true,name
false,false,E5XzNY2EU4Ax,iB6eumwuyfJB,false,
true,false,Hff55KnZGTYg,KY4bOqqgDp3z,true,name
false,true,NQYN9pfCUk3Q,7sl07F96aO5o,true,name
false,false,jRHsdhxVbYEn,fOg7yMtGQZjw,false,
false,true,HQY8S3Ec7IUY,QRD0WcZCODYI,false,name
true,false,zonShwiqennX,GQA3HNMcXVRt,true,name
false,false,W1f3BvgmV2LT,InJk6TNhygA0,false,
false,false,DzjAy71dNj8i,b7Rrep3Mtzbv,false,
false,false,wMb6LjBQf1y8,fzpxBNlsWmfU,false,
true,true,tlYuEmHmpGDM,WTL7ocZIPUjX,true,name
false,true,XeF37DMuUJI9,8Jx7Hbj3qSdS,true,name
false,false,cyHrJhkiK9vg,AyFIijegw5sz,false,
false,true,YxyhXxeRtSsk,DtxrrYafTPvG,true,instagram
true,true,78x6M4MvGskN,XMAEfhjEzpBU,true,name
false,false,MZMIJK3fUA6N,omFTqN5Vhf9B,false,
false,false,nSNqGglOle0S,mqCGzcOHmbPS,false,
false,false,f7P9jbUSd58F,QvsLh94K9dCt,false,
false,false,tk0hZt6UQSQk,Ei3FNpiW7rNv,false,
false,false,JcN78AIP89hw,PSxP1N21bU9l,false,
false,false,7Ltnr3Y0T443,bdcx463Ft9Fx,false,
false,false,Vd5bCVSQX9l2,kw5ZeGu6SjD5,false,
false,false,6QXFepBycHYH,iIHPyh7o2PBA,false,
true,false,RSywTh7XPQJy,dDjK2PDdAGiS,true,name
false,false,Yiox4J9INEsa,aYyrQk3h4mXj,false,
false,false,3kYBlGCKJRns,etxMWcXJA7nI,false,
false,false,ERT08oTrUDJp,cAYpHKmuJTgQ,false,
false,true,XO5TtcsPSiWu,wBKQYTS4rgLv,true,name
true,true,0nOzBvw65D82,R4UqCBAqRxbU,true,name
false,true,gzpIWXyy3dx0,DnOcsL3wYDNF,true,name
false,false,vAZdIjFmM9bS,RVWz92Ne5i27,false,
false,false,SGIApsTi44bI,4yEw1XEjq0Wv,false,
false,false,gLlGrljmBE4g,HCXO9C4EgDG5,false,
true,true,keNfWGCLAbxr,GEbIruWfX1sX,true,name
false,true,8LZaLdtjfVBm,hJ7H5oz3P4ye,true,name
false,false,iFvWGfGx4fE5,ax9K6w781PoW,false,
false,true,jlzHQrui2V7l,EOy8ug0KuAIP,true,name
false,false,zcnM3gytyziZ,uzk6bXPVfTzQ,false,
false,false,v8xNJkpJUJlT,hJ7xvKmhCKwK,true,name
true,true,hVxtxyKUJmmR,VQBn9mCKuSQN,true,name
false,false,3TfEHP2haICW,HlgZmVbaOo4h,false,
false,false,ynW2g2IB9rzV,UbWxeiXPZdRH,false,
true,true,PMOY42DwLbFH,o1rwvN0WmXks,true,name
false,true,kinQ5GQ86mny,uvDiHztwKGNo,true,name
false,true,aNBjmuL5aFrM,kpcj5E4KB0K0,false,
false,false,zP0y2LN19zRe,rRiBJQPOVJjl,false,
false,false,xmkQDxPoS4Ea,E3uwoKeGw3Lr,false,
false,true,ES63GZEy0eQq,yDR7AKTUGisp,false,
false,false,ODUCUIyC9sMM,FVNcj8hjnfdp,false,
false,true,zOM4jnruxCXi,o5jGjpVozo3m,false,name
false,false,77e7XupzmB2y,stLWrkRn98It,true,name
false,false,b1AqgfDvaIrd,c9gcXeZ9p4wS,true,name
false,true,7FfyDJopotgi,mdlaScDfBqrC,true,name
true,true,PghpIPHYNqYZ,yTNlGllaP7BW,true,name
true,true,GZ0bpYN2HvXp,s40aooxcUu75,true,name
false,true,j96SKWyXuPkd,dMQebFlWucPu,false,
false,false,zQIkUBCFwoE9,VhQQn2zs7El4,false,
false,true,OUNPCe6Nym3l,lTcDLDcfuJjm,true,name
false,true,W0oZ1tJq71yW,EEju5OJR0yjs,true,name
false,true,pl8MdG1SoThV,lLA0Svu9Hjns,true,name
false,false,xCqF5E9TEGJA,AM5LC4fNC2tQ,false,
false,false,dCvNdctSl6n1,QmSe06jh2kBH,true,name
false,false,Rt60hoS2xqVs,sqdI1VJY3Q6u,false,
false,false,CY9erANxPlIS,AcFZMF21jyGT,false,
false,false,HyyYWz0HErS4,UdwIzvCBGWEO,false,
true,true,qDajMs3C8IXO,QUZJKU18X44n,true,instagram
false,false,ECuOJGM0WRTo,8uaZwaidERNy,false,
false,true,bJa4Gc8U05Di,WMEN9ILnex3P,true,name
true,true,UB7oeUUwuAhH,2wOpG2xoGcl1,true,name
false,false,43wQ91Umorfx,96rGhJavFIIw,false,
false,false,4Cs2Ef4iMfgG,yZZb1TS2Pf9g,false,
false,false,JsWU6moOr3eQ,n7AID5HKkn8s,false,
false,false,y0vDojBIUAN2,rQI0RIqetrHp,false,
true,true,t9InxRMwgtei,mkRY7UnsKGjz,true,name
true,true,g8vgGvIB1V1Z,VrTWp7bJ4uaz,true,tiktok
false,false,LXi4bBYfuXKF,eEHIZvFeNlLJ,false,
false,false,1NodhKb7BQiR,4BorNwCHAeyy,false,
false,true,bRBKyR5Atofj,aQczDF78iwQI,true,name
false,false,4KXjmFnmzsOJ,6kXd1SE5L5Cs,false,
false,true,nZsqEeztYcw3,Z4Aos7rai62d,true,name
false,false,WFyTrzQNYihT,bzpBmpj1Q6HC,false,
false,false,FWLQBJcvNwwO,yvNC8G57RwTM,false,
true,false,MygLtP4kd4x0,pJwg9LW2leIR,true,name
false,false,uQhJtsMm0VUz,N6u6oRM6cCUz,false,
false,true,PfUrxg2iEIuW,7cerhsQYWXm0,true,name
false,false,rOmmwogskNxJ,tj9JiqVaR4UJ,false,
false,false,BJRbooe5wRsk,kKkeSGHu8hqD,false,
true,false,uhFVY5fnqXND,GGN7J3puQfds,false,
false,true,5Jo6xvIfmQO6,MnMTxKiMMsih,false,
false,false,KQeQA1QQjEPD,3jFNoOmj6wBd,false,
false,false,Csi9tiuqBBm4,3MF3gJwsR0F9,false,
false,false,UUCsE5OcvaEg,qqRiJLOF13p4,false,
false,false,e63bcm9mZB6k,ut7sLDnAyqVn,false,
false,false,voMUJn1i4387,X78R8SohIVCY,false,
false,true,l8fJ19Oxsd54,07bvRC0b84BZ,false,name
false,false,DwYCDhZBJSb1,VxmsNZjIJ6I5,false,
false,false,NBQeSS76rWKd,P9JTZOb1Zdo0,false,
false,false,NmjwUbfE27vm,x5NJdPIeqBAw,true,name
false,true,oeOY06svCket,DfEe4DYGGgGu,false,name
false,false,uo01HfL5iknC,gHfm02D6sc30,false,
false,true,xWDEvgp7nuOU,OoCD1ZqBGXkx,true,name
false,false,5dPbwkedpEhI,TbLgBFRzTBxT,false,
false,false,HSl9Oi5bN4HA,4Wzk4aJ4F3Le,false,
false,false,MTPOa4pIjCWs,r5hlDQH0fdY6,false,
false,false,KDis9GxMLZm8,sqmSMivsMUAN,false,
false,false,6zTZpZJsfe1a,nNxBtjY1rtSJ,false,
false,false,5ZxqFQC3gy8s,kLbyUJ0sUxka,false,
false,false,3pfbrr7HecWB,WMBKKww7NnBC,false,
true,false,xFMmphAxrM8V,mYMG9hzPL3RQ,true,name
false,false,6i8HjZdRaDq9,u0BkGoOCOYYh,false,
false,false,5mO0lQSNm4ui,MTjFb7lIYJPM,false,
false,false,kat8JmZrD7Er,5AGVFEIsMPLa,false,
false,false,dIuvo81mUhGw,nrcXIn2u8Kak,false,
false,false,WR709vSWspGK,CqqczrZokT4t,false,
false,false,6cB7YSS96Ern,FNAP4yobJxmw,false,
true,true,pwFMS21Buf7D,Z17hLDcIL02g,true,bluesky
false,false,4x01j9lI8tQJ,BYRzcVjAy34J,false,
false,false,w0a2hcKVlOrr,JM41qHD2dHvO,false,
false,false,aVDHepmDcNiT,6Td0m6wX1vgf,false,
false,false,aCEM7057UcOx,YTTUqpcgPUP8,false,
false,false,mitzSfvdqNoy,23cVixksobnH,true,name
false,false,wYLc5cSaYEs9,aMKFC4OnmwrW,false,
true,false,ey2HgPLGYZYu,B9FQY7lE5aMa,true,name
false,false,HBLuklVvl7ST,yFqjLfzbvgaY,false,
false,false,pCfwQhcAkAb7,aqGUM7xzUFnA,false,
false,false,QXFVBkFp8bPt,4jJXLuD70dO0,false,
false,false,58RjTxbrqwC2,BI3tE4HHTgiI,false,
false,true,NTyyTDKkgeTu,up4SxR0Ji5ic,true,name
false,true,5j231gdVv47Z,KctBzRLxI7Zm,true,name
false,false,d490JC05ObU5,yfNXzeZj0PPD,false,
false,true,dPVOAOFaiI3V,348VhbbUyH2T,true,name
false,false,r55pO7mkHq4S,idM78Kdg1GF9,false,
false,true,WjDWgiRCxpjN,hrahhlJi9wP9,true,name
false,false,cN0K7U2qu7LF,DA24hlwIpAIU,false,
false,false,mfoPg16eeI9m,yDFc7yyzcBEJ,false,
true,true,PeSOKnhVR3NT,3bqMuVhXc5u6,true,name
true,true,AwdGqIDEpic5,IvXRDOk2e4Pn,true,x
true,false,ga1jqAXhFusv,aY7bKJYCiZfi,true,name
false,true,arRVyrVasgTI,90uvAkjpNuzK,false,
false,false,TT3129kUNH4C,vuwpaTYcSZl5,false,
false,false,bJ1dAhaekhSl,MSFvqNOIHgHH,false,
false,true,EaPJJff4S3uv,jsP83vayBvGB,true,name
false,true,iq4YjhiHmyAQ,GA6EW0j78zW6,true,name
false,false,ANrkKVZriJea,Kh0UouDihRIh,false,
false,false,DUFAdcypcM1s,KfBNaQkbG9rX,false,
true,false,gnep8Rold87a,iT3g1QxpD1wU,true,name
false,false,4SFZa9P1fDgc,XAJf4Yr4BijM,false,
false,true,tUhomZ9Mbj3x,OXtT59qmzmFP,true,name
false,true,FRoVvt2gzYhN,eBwksvHwrhjH,true,name
false,true,tablYDkJYsIg,r2uBRalyGEZ6,false,
false,false,Unk858ncYxWQ,mLvANRjfsuWW,false,
false,false,ytchf2rL7tPU,TILBMCSagXqv,false,
false,false,LILf5qP6ty14,74Kt0vzohAAv,false,
false,false,8iA0gKKkkcX7,Uex8jbduyago,false,
true,true,mAtMyto2xn00,mk0ZMfFzJUf8,true,name
true,true,3VZ7vUuNuIwg,6XS0pJXl7yOj,true,name
false,true,Iy2tqdKztyvY,2ybGw38y9YtC,true,name
false,true,swyHUnIVNsli,4HUcIe3J0QfP,true,name
false,true,E5UwiB0BJbXt,v0ddz77vpZGB,true,name
false,true,qfXC4JYFMlz1,UouPLwA7F5EB,true,instagram
false,false,80fsTzOR15c8,MCe2fBOokE25,false,
false,false,dgH7kKPyjTUJ,0AxPsM6kmrzg,false,
false,true,a5wAaI76H0LN,J8hYsGtCrcRP,true,name
false,true,BsN7uf0CKSpB,ZrIYrQwpFe36,false,name
false,false,POVejS7BPZMo,lKERBdZcTIDk,true,name
true,false,qMaBVXl7wpvS,A4avMxYlWtLG,false,name
false,false,ZaV5zFRkoqCU,Mbgj9a25BbSF,false,
false,true,LRmTzAY2Gw7A,51hVQFd90jAs,false,name
false,false,Nwlb7FuSxTwn,oHP0oxv3bljK,false,
false,false,L6fzmQitmY7f,hT3wWSsgPU0Q,false,
false,true,vni9AbXeJXZU,g2Apfad47FMt,true,instagram
false,false,GFsCq5Rjexuv,h9LGzaewT861,false,
false,true,1X1mgPNApR2h,VsIeiNUHmdaV,true,name
false,false,H8JGqWyK5csb,6gM5oqsJzcev,false,
false,true,BYxo2DabwiaM,RNYdyE5u7OdA,true,name
false,false,R0KV4q0bf2ST,OXaQNHlfWaBI,false,
false,false,5NmqVvPWEOoi,6RUWvQKPXoXu,false,
false,false,EZGLDMofVQig,pHfJrzrpTfhr,false,
true,true,yIw5YeW7KXd8,XUD02BJlp1gX,true,name
false,false,KUGsWzEzloS6,MMD7oQPfdXoP,false,
true,true,wPQIg7VeGXzF,uDjfBJVRsR9Y,true,name
false,true,ZZjQEuZzsW7G,ok1uRdIWtAv4,true,name
false,true,DbOxQGY45vpj,dE1niBuMGUBe,true,instagram
false,true,yY0J0y9JeYiU,lj2PegbdymF4,false,
false,false,Lt6BMZDIfdTl,bHCJCQbk4AmX,false,
false,true,iTqIEo2BHJO0,fbaUTdi9mGXW,true,instagram
false,false,kLZZwt5LU6IF,n6RU8J3BFZml,false,
false,false,QCJPNZ8jDErG,1Qo7CRfrqIlQ,false,
true,true,jzsu6zSuL6O0,MdzRcwHliAz2,true,name
false,false,YPXU2SYY0bIt,rH9BoiEy15yu,true,name
false,true,cXAVMRT0tzz9,UBydaSwzIzo7,false,
false,false,64UUflByPcPs,oj5i0cxujJsI,false,
false,true,OSuhbJmE9RrH,JwVgcH0B5yQh,true,name
false,true,PuCOTwbpOtXf,zoD1z1DUKwOK,false,
false,true,CrtcqxkemMY0,6rInpJgo6fkX,false,
false,false,CvCDvA2au8eu,Z5hc4DfpR8BQ,false,
true,false,jWCiosFRszow,OPPrSr48fwfZ,true,instagram
false,false,j7n02VTCytUj,Yp2gFiUnHFVU,false,
false,true,xNKbGo57onQh,jMv4f1YGh0c4,true,instagram
true,true,SCJAVPCMcvcO,cE0wal6hngOf,true,name
false,false,tOgqDyueV759,ZoUUYgK9aQ1y,false,
false,true,sIfCQBCMdcei,386K6iSkZoeA,true,name
false,true,DtLYMDMa8Frz,HNbGrhpCrDQT,true,name
true,false,S9gYYpmUFSwN,OGZkHoQPLX5E,true,name
false,true,BS6xr35PuT7f,Gen6y8c4OPRQ,false,name
false,false,lKZoXSxUfUjL,PGjmsXZgDkVS,false,
false,false,tIdvTzPSj88Y,pZVOVn1tnmJx,false,
false,true,ga9TcPGUPAJh,tZz6HohxWLkd,false,
false,true,HuRyS5KI34Xa,jBvJQvQZNriO,true,name
true,true,aHCDOQxufMEt,3BTDLc48bscS,true,name
false,false,F3aLAP3c7U43,lLRg67eR1tJU,false,
false,false,9tCTpqbGGIrl,JDr7JdPZPnRz,false,
true,true,BvjgkKyzkLPs,gVbHGFauUguw,true,name
false,false,xLAz323H0pgQ,zvV6mgDoA1iY,false,
false,false,vZ8YtBUZljmp,Bya4xZtdUN9w,false,
false,false,fYiTE0MRPNk9,WXzHSp5ucO2D,false,
false,false,3c4IW6Cse3jR,ck4UvOoykX2T,true,name
false,true,KP9GMT3al31Z,CEMDaJ13emfq,true,name
false,true,ozHa8fDAgWoB,rDL0b08ZaS4V,true,name
true,true,0GPxaGCHoFXW,XrHHeAqZpdPe,true,name
false,false,SBSjJy4uhZZY,Qa1eyMQscEcF,false,
false,false,blwGQ3LvKKRv,NTIKBHa6xAXm,false,
false,true,GN7FCtQwSdP7,7DVpJZjbs9sB,true,name
false,false,hGsibXH4iYzX,5nL8yXcy87Px,false,
false,true,OiI2e6exQ34C,GfMQPqSXCNX0,true,name
